Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal,Start Date,End Date
2014-11-10,5880.0,5880.0,5880.0,,5880.0,,,,,,,0.0,,Hold,2014-11-10,2014-11-10
2014-11-11,5880.0,5880.0,5880.0,,5880.0,,,,,,,0.0,,Hold,2014-11-11,2014-11-11
2014-11-12,5880.0,5880.0,5880.0,,5880.0,,,,,,,0.0,,Hold,2014-11-12,2014-11-12
2014-11-13,5880.0,5880.0,5880.0,,5880.0,,,,,,,0.0,,Hold,2014-11-13,2014-11-13
2014-11-14,5880.0,5880.0,5880.0,,5880.0,,,,,,,0.0,,Hold,2014-11-14,2014-11-14
2014-11-15,,,,,5880.0,,,,,,,0.0,,Hold,2014-11-15,2014-11-15
2014-11-16,,,,,5880.0,,,,,,,0.0,,Hold,2014-11-16,2014-11-16
2014-11-17,5880.0,5880.0,5880.0,,5880.0,,,,,,,0.0,,Hold,2014-11-17,2014-11-17
2014-11-18,5880.0,5880.0,5880.0,,5880.0,,,,,,,0.0,,Hold,2014-11-18,2014-11-18
2014-11-19,5880.0,5880.0,5880.0,,5880.0,,,,,,,0.0,,Hold,2014-11-19,2014-11-19
2014-11-20,5880.0,5880.0,5880.0,,5880.0,,,,,,,0.0,,Hold,2014-11-20,2014-11-20
2014-11-21,5880.0,5880.0,5880.0,,5880.0,,,,,,,0.0,,Hold,2014-11-21,2014-11-21
2014-11-22,,,,,5880.0,,,,,,,0.0,,Hold,2014-11-22,2014-11-22
2014-11-23,,,,,5880.0,,,,100.0,,,0.0,,Sell,2014-11-23,2014-11-23
2014-11-24,5880.0,5880.0,5880.0,,5880.0,,,,100.0,,,0.0,,Sell,2014-11-24,2014-11-24
2014-11-25,5880.0,5880.0,5880.0,,5880.0,,,,100.0,,,0.0,,Sell,2014-11-25,2014-11-25
2014-11-26,5880.0,5880.0,5880.0,,5880.0,,,,100.0,,,0.0,,Sell,2014-11-26,2014-11-26
2014-11-27,5880.0,5880.0,5880.0,,5880.0,,,,100.0,,,0.0,,Sell,2014-11-27,2014-11-27
2014-11-28,5880.0,5880.0,5880.0,,5880.0,,,,100.0,,,0.0,,Sell,2014-11-28,2014-11-28
2014-11-29,,,,,5880.0,,,,100.0,,,0.0,,Sell,2014-11-29,2014-11-29
2014-11-30,,,,,5880.0,,,,100.0,,,0.0,,Sell,2014-11-30,2014-11-30
2014-12-01,5880.0,5880.0,5880.0,,5880.0,,,,100.0,,,0.0,,Sell,2014-12-01,2014-12-01
